
U(x, u) = x^2 + u^2

+-------+------------+-------------+---------------+-------------+
|   x   |   Пикар    | Явный Эйлер | Неявный Эйлер | Рунге-Кутта |
| 1.627 | 2.2680e+00 |  2.2740e+00 |   2.2785e+00  |  2.2782e+00 |
| 1.628 | 2.2718e+00 |  2.2779e+00 |   2.2825e+00  |  2.2822e+00 |
| 1.629 | 2.2757e+00 |  2.2819e+00 |   2.2864e+00  |  2.2861e+00 |
| 1.629 | 2.2795e+00 |  2.2858e+00 |   2.2904e+00  |  2.2900e+00 |
| 1.629 | 2.2834e+00 |  2.2897e+00 |   2.2943e+00  |  2.2940e+00 |
| 1.630 | 2.2873e+00 |  2.2937e+00 |   2.2983e+00  |  2.2980e+00 |
| 1.631 | 2.2911e+00 |  2.2976e+00 |   2.3023e+00  |  2.3019e+00 |
| 1.631 | 2.2950e+00 |  2.3016e+00 |   2.3063e+00  |  2.3059e+00 |
| 1.631 | 2.2989e+00 |  2.3056e+00 |   2.3102e+00  |  2.3099e+00 |
| 1.632 | 2.3028e+00 |  2.3096e+00 |   2.3143e+00  |  2.3139e+00 |
| 1.633 | 2.3067e+00 |  2.3136e+00 |   2.3183e+00  |  2.3179e+00 |
| 1.633 | 2.3107e+00 |  2.3176e+00 |   2.3223e+00  |  2.3220e+00 |
| 1.633 | 2.3146e+00 |  2.3216e+00 |   2.3263e+00  |  2.3260e+00 |
| 1.634 | 2.3185e+00 |  2.3256e+00 |   2.3304e+00  |  2.3300e+00 |
| 1.635 | 2.3225e+00 |  2.3297e+00 |   2.3345e+00  |  2.3341e+00 |
| 1.635 | 2.3265e+00 |  2.3337e+00 |   2.3385e+00  |  2.3382e+00 |
| 1.635 | 2.3304e+00 |  2.3378e+00 |   2.3426e+00  |  2.3422e+00 |
| 1.636 | 2.3344e+00 |  2.3419e+00 |   2.3467e+00  |  2.3463e+00 |
| 1.637 | 2.3384e+00 |  2.3459e+00 |   2.3508e+00  |  2.3504e+00 |
| 1.637 | 2.3424e+00 |  2.3500e+00 |   2.3549e+00  |  2.3545e+00 |
| 1.637 | 2.3464e+00 |  2.3541e+00 |   2.3590e+00  |  2.3586e+00 |
| 1.638 | 2.3504e+00 |  2.3582e+00 |   2.3632e+00  |  2.3628e+00 |
| 1.639 | 2.3545e+00 |  2.3624e+00 |   2.3673e+00  |  2.3669e+00 |
| 1.639 | 2.3585e+00 |  2.3665e+00 |   2.3715e+00  |  2.3710e+00 |
| 1.639 | 2.3625e+00 |  2.3706e+00 |   2.3756e+00  |  2.3752e+00 |
| 1.640 | 2.3666e+00 |  2.3748e+00 |   2.3798e+00  |  2.3794e+00 |
| 1.641 | 2.3707e+00 |  2.3790e+00 |   2.3840e+00  |  2.3836e+00 |
| 1.641 | 2.3747e+00 |  2.3831e+00 |   2.3882e+00  |  2.3877e+00 |
| 1.641 | 2.3788e+00 |  2.3873e+00 |   2.3924e+00  |  2.3920e+00 |
| 1.642 | 2.3829e+00 |  2.3915e+00 |   2.3966e+00  |  2.3962e+00 |
| 1.643 | 2.3870e+00 |  2.3957e+00 |   2.4008e+00  |  2.4004e+00 |
| 1.643 | 2.3911e+00 |  2.3999e+00 |   2.4051e+00  |  2.4046e+00 |
| 1.643 | 2.3953e+00 |  2.4042e+00 |   2.4093e+00  |  2.4089e+00 |
| 1.644 | 2.3994e+00 |  2.4084e+00 |   2.4136e+00  |  2.4131e+00 |
| 1.645 | 2.4035e+00 |  2.4127e+00 |   2.4179e+00  |  2.4174e+00 |
| 1.645 | 2.4077e+00 |  2.4169e+00 |   2.4222e+00  |  2.4217e+00 |
| 1.645 | 2.4119e+00 |  2.4212e+00 |   2.4265e+00  |  2.4260e+00 |
| 1.646 | 2.4160e+00 |  2.4255e+00 |   2.4308e+00  |  2.4303e+00 |
| 1.647 | 2.4202e+00 |  2.4298e+00 |   2.4351e+00  |  2.4346e+00 |
| 1.647 | 2.4244e+00 |  2.4341e+00 |   2.4394e+00  |  2.4389e+00 |
| 1.647 | 2.4286e+00 |  2.4384e+00 |   2.4438e+00  |  2.4432e+00 |
| 1.648 | 2.4329e+00 |  2.4427e+00 |   2.4481e+00  |  2.4476e+00 |
| 1.649 | 2.4371e+00 |  2.4471e+00 |   2.4525e+00  |  2.4519e+00 |
| 1.649 | 2.4413e+00 |  2.4514e+00 |   2.4569e+00  |  2.4563e+00 |
| 1.649 | 2.4456e+00 |  2.4558e+00 |   2.4612e+00  |  2.4607e+00 |
| 1.650 | 2.4498e+00 |  2.4602e+00 |   2.4656e+00  |  2.4651e+00 |
| 1.651 | 2.4541e+00 |  2.4646e+00 |   2.4701e+00  |  2.4695e+00 |
| 1.651 | 2.4584e+00 |  2.4690e+00 |   2.4745e+00  |  2.4739e+00 |
| 1.651 | 2.4627e+00 |  2.4734e+00 |   2.4789e+00  |  2.4783e+00 |
| 1.652 | 2.4670e+00 |  2.4778e+00 |   2.4834e+00  |  2.4828e+00 |
| 1.653 | 2.4713e+00 |  2.4822e+00 |   2.4878e+00  |  2.4872e+00 |
| 1.653 | 2.4756e+00 |  2.4867e+00 |   2.4923e+00  |  2.4917e+00 |
| 1.653 | 2.4799e+00 |  2.4911e+00 |   2.4968e+00  |  2.4962e+00 |
| 1.654 | 2.4843e+00 |  2.4956e+00 |   2.5013e+00  |  2.5007e+00 |
| 1.655 | 2.4886e+00 |  2.5001e+00 |   2.5058e+00  |  2.5052e+00 |
| 1.655 | 2.4930e+00 |  2.5046e+00 |   2.5103e+00  |  2.5097e+00 |
| 1.655 | 2.4974e+00 |  2.5091e+00 |   2.5148e+00  |  2.5142e+00 |
| 1.656 | 2.5018e+00 |  2.5136e+00 |   2.5194e+00  |  2.5187e+00 |
| 1.657 | 2.5061e+00 |  2.5181e+00 |   2.5239e+00  |  2.5233e+00 |
| 1.657 | 2.5106e+00 |  2.5227e+00 |   2.5285e+00  |  2.5279e+00 |
| 1.657 | 2.5150e+00 |  2.5272e+00 |   2.5331e+00  |  2.5324e+00 |
| 1.658 | 2.5194e+00 |  2.5318e+00 |   2.5377e+00  |  2.5370e+00 |
| 1.659 | 2.5238e+00 |  2.5364e+00 |   2.5423e+00  |  2.5416e+00 |
| 1.659 | 2.5283e+00 |  2.5410e+00 |   2.5469e+00  |  2.5462e+00 |
| 1.659 | 2.5328e+00 |  2.5456e+00 |   2.5515e+00  |  2.5509e+00 |
| 1.660 | 2.5372e+00 |  2.5502e+00 |   2.5562e+00  |  2.5555e+00 |
| 1.661 | 2.5417e+00 |  2.5548e+00 |   2.5608e+00  |  2.5601e+00 |
| 1.661 | 2.5462e+00 |  2.5595e+00 |   2.5655e+00  |  2.5648e+00 |
| 1.661 | 2.5507e+00 |  2.5641e+00 |   2.5702e+00  |  2.5695e+00 |
| 1.662 | 2.5552e+00 |  2.5688e+00 |   2.5749e+00  |  2.5742e+00 |
| 1.663 | 2.5598e+00 |  2.5735e+00 |   2.5796e+00  |  2.5789e+00 |
| 1.663 | 2.5643e+00 |  2.5781e+00 |   2.5843e+00  |  2.5836e+00 |
| 1.663 | 2.5689e+00 |  2.5829e+00 |   2.5890e+00  |  2.5883e+00 |
| 1.664 | 2.5734e+00 |  2.5876e+00 |   2.5938e+00  |  2.5930e+00 |
| 1.665 | 2.5780e+00 |  2.5923e+00 |   2.5985e+00  |  2.5978e+00 |
| 1.665 | 2.5826e+00 |  2.5971e+00 |   2.6033e+00  |  2.6026e+00 |
| 1.665 | 2.5872e+00 |  2.6018e+00 |   2.6081e+00  |  2.6073e+00 |
| 1.666 | 2.5918e+00 |  2.6066e+00 |   2.6129e+00  |  2.6121e+00 |
| 1.666 | 2.5964e+00 |  2.6114e+00 |   2.6177e+00  |  2.6169e+00 |
| 1.667 | 2.6011e+00 |  2.6162e+00 |   2.6226e+00  |  2.6218e+00 |
| 1.667 | 2.6057e+00 |  2.6210e+00 |   2.6274e+00  |  2.6266e+00 |
| 1.668 | 2.6104e+00 |  2.6258e+00 |   2.6322e+00  |  2.6314e+00 |
| 1.668 | 2.6151e+00 |  2.6306e+00 |   2.6371e+00  |  2.6363e+00 |
| 1.669 | 2.6197e+00 |  2.6355e+00 |   2.6420e+00  |  2.6412e+00 |
| 1.669 | 2.6244e+00 |  2.6404e+00 |   2.6469e+00  |  2.6461e+00 |
| 1.670 | 2.6291e+00 |  2.6452e+00 |   2.6518e+00  |  2.6510e+00 |
| 1.670 | 2.6339e+00 |  2.6501e+00 |   2.6567e+00  |  2.6559e+00 |
| 1.671 | 2.6386e+00 |  2.6550e+00 |   2.6617e+00  |  2.6608e+00 |
| 1.671 | 2.6433e+00 |  2.6600e+00 |   2.6666e+00  |  2.6657e+00 |
| 1.672 | 2.6481e+00 |  2.6649e+00 |   2.6716e+00  |  2.6707e+00 |
| 1.672 | 2.6529e+00 |  2.6698e+00 |   2.6766e+00  |  2.6757e+00 |
| 1.673 | 2.6576e+00 |  2.6748e+00 |   2.6816e+00  |  2.6807e+00 |
| 1.673 | 2.6624e+00 |  2.6798e+00 |   2.6866e+00  |  2.6857e+00 |
| 1.674 | 2.6672e+00 |  2.6848e+00 |   2.6916e+00  |  2.6907e+00 |
| 1.674 | 2.6721e+00 |  2.6898e+00 |   2.6966e+00  |  2.6957e+00 |
| 1.675 | 2.6769e+00 |  2.6948e+00 |   2.7017e+00  |  2.7007e+00 |
| 1.675 | 2.6817e+00 |  2.6998e+00 |   2.7067e+00  |  2.7058e+00 |
| 1.676 | 2.6866e+00 |  2.7049e+00 |   2.7118e+00  |  2.7109e+00 |
| 1.676 | 2.6914e+00 |  2.7099e+00 |   2.7169e+00  |  2.7160e+00 |
| 1.677 | 2.6963e+00 |  2.7150e+00 |   2.7220e+00  |  2.7211e+00 |
| 1.677 | 2.7012e+00 |  2.7201e+00 |   2.7272e+00  |  2.7262e+00 |
| 1.678 | 2.7061e+00 |  2.7252e+00 |   2.7323e+00  |  2.7313e+00 |
| 1.678 | 2.7110e+00 |  2.7303e+00 |   2.7374e+00  |  2.7365e+00 |
| 1.679 | 2.7160e+00 |  2.7355e+00 |   2.7426e+00  |  2.7416e+00 |
| 1.679 | 2.7209e+00 |  2.7406e+00 |   2.7478e+00  |  2.7468e+00 |
| 1.680 | 2.7259e+00 |  2.7458e+00 |   2.7530e+00  |  2.7520e+00 |
| 1.680 | 2.7308e+00 |  2.7510e+00 |   2.7582e+00  |  2.7572e+00 |
| 1.681 | 2.7358e+00 |  2.7562e+00 |   2.7634e+00  |  2.7624e+00 |
| 1.681 | 2.7408e+00 |  2.7614e+00 |   2.7687e+00  |  2.7676e+00 |
| 1.682 | 2.7458e+00 |  2.7666e+00 |   2.7740e+00  |  2.7729e+00 |
| 1.682 | 2.7509e+00 |  2.7718e+00 |   2.7792e+00  |  2.7782e+00 |
| 1.683 | 2.7559e+00 |  2.7771e+00 |   2.7845e+00  |  2.7834e+00 |
| 1.683 | 2.7609e+00 |  2.7824e+00 |   2.7898e+00  |  2.7887e+00 |
| 1.684 | 2.7660e+00 |  2.7877e+00 |   2.7952e+00  |  2.7941e+00 |
| 1.684 | 2.7711e+00 |  2.7930e+00 |   2.8005e+00  |  2.7994e+00 |
| 1.685 | 2.7762e+00 |  2.7983e+00 |   2.8058e+00  |  2.8047e+00 |
| 1.685 | 2.7813e+00 |  2.8036e+00 |   2.8112e+00  |  2.8101e+00 |
| 1.686 | 2.7864e+00 |  2.8090e+00 |   2.8166e+00  |  2.8155e+00 |
| 1.686 | 2.7915e+00 |  2.8143e+00 |   2.8220e+00  |  2.8209e+00 |
| 1.687 | 2.7967e+00 |  2.8197e+00 |   2.8274e+00  |  2.8263e+00 |
| 1.688 | 2.8018e+00 |  2.8251e+00 |   2.8329e+00  |  2.8317e+00 |
| 1.688 | 2.8070e+00 |  2.8305e+00 |   2.8383e+00  |  2.8371e+00 |
| 1.688 | 2.8122e+00 |  2.8360e+00 |   2.8438e+00  |  2.8426e+00 |
| 1.689 | 2.8174e+00 |  2.8414e+00 |   2.8493e+00  |  2.8481e+00 |
| 1.690 | 2.8226e+00 |  2.8469e+00 |   2.8548e+00  |  2.8536e+00 |
| 1.690 | 2.8278e+00 |  2.8524e+00 |   2.8603e+00  |  2.8591e+00 |
| 1.690 | 2.8330e+00 |  2.8578e+00 |   2.8658e+00  |  2.8646e+00 |
| 1.691 | 2.8383e+00 |  2.8634e+00 |   2.8714e+00  |  2.8701e+00 |
| 1.692 | 2.8436e+00 |  2.8689e+00 |   2.8769e+00  |  2.8757e+00 |
| 1.692 | 2.8489e+00 |  2.8744e+00 |   2.8825e+00  |  2.8813e+00 |
| 1.692 | 2.8541e+00 |  2.8800e+00 |   2.8881e+00  |  2.8868e+00 |
| 1.693 | 2.8595e+00 |  2.8856e+00 |   2.8937e+00  |  2.8925e+00 |
| 1.694 | 2.8648e+00 |  2.8912e+00 |   2.8994e+00  |  2.8981e+00 |
| 1.694 | 2.8701e+00 |  2.8968e+00 |   2.9050e+00  |  2.9037e+00 |
| 1.694 | 2.8755e+00 |  2.9024e+00 |   2.9107e+00  |  2.9094e+00 |
| 1.695 | 2.8808e+00 |  2.9081e+00 |   2.9164e+00  |  2.9151e+00 |
| 1.696 | 2.8862e+00 |  2.9137e+00 |   2.9221e+00  |  2.9208e+00 |
| 1.696 | 2.8916e+00 |  2.9194e+00 |   2.9278e+00  |  2.9265e+00 |
| 1.696 | 2.8970e+00 |  2.9251e+00 |   2.9336e+00  |  2.9322e+00 |
| 1.697 | 2.9025e+00 |  2.9308e+00 |   2.9393e+00  |  2.9379e+00 |
| 1.698 | 2.9079e+00 |  2.9366e+00 |   2.9451e+00  |  2.9437e+00 |
| 1.698 | 2.9134e+00 |  2.9423e+00 |   2.9509e+00  |  2.9495e+00 |
| 1.698 | 2.9188e+00 |  2.9481e+00 |   2.9567e+00  |  2.9553e+00 |
| 1.699 | 2.9243e+00 |  2.9539e+00 |   2.9625e+00  |  2.9611e+00 |
| 1.700 | 2.9298e+00 |  2.9597e+00 |   2.9684e+00  |  2.9669e+00 |
| 1.700 | 2.9353e+00 |  2.9655e+00 |   2.9743e+00  |  2.9728e+00 |
| 1.700 | 2.9409e+00 |  2.9713e+00 |   2.9801e+00  |  2.9787e+00 |
| 1.701 | 2.9464e+00 |  2.9772e+00 |   2.9860e+00  |  2.9846e+00 |
| 1.702 | 2.9520e+00 |  2.9831e+00 |   2.9920e+00  |  2.9905e+00 |
| 1.702 | 2.9576e+00 |  2.9890e+00 |   2.9979e+00  |  2.9964e+00 |
| 1.702 | 2.9632e+00 |  2.9949e+00 |   3.0039e+00  |  3.0023e+00 |
| 1.703 | 2.9688e+00 |  3.0008e+00 |   3.0098e+00  |  3.0083e+00 |
| 1.704 | 2.9744e+00 |  3.0068e+00 |   3.0158e+00  |  3.0143e+00 |
| 1.704 | 2.9800e+00 |  3.0128e+00 |   3.0219e+00  |  3.0203e+00 |
| 1.704 | 2.9857e+00 |  3.0187e+00 |   3.0279e+00  |  3.0263e+00 |
| 1.705 | 2.9914e+00 |  3.0248e+00 |   3.0340e+00  |  3.0324e+00 |
| 1.706 | 2.9970e+00 |  3.0308e+00 |   3.0400e+00  |  3.0384e+00 |
| 1.706 | 3.0028e+00 |  3.0368e+00 |   3.0461e+00  |  3.0445e+00 |
| 1.706 | 3.0085e+00 |  3.0429e+00 |   3.0522e+00  |  3.0506e+00 |
| 1.707 | 3.0142e+00 |  3.0490e+00 |   3.0584e+00  |  3.0567e+00 |
| 1.708 | 3.0200e+00 |  3.0551e+00 |   3.0645e+00  |  3.0629e+00 |
| 1.708 | 3.0257e+00 |  3.0612e+00 |   3.0707e+00  |  3.0690e+00 |
| 1.708 | 3.0315e+00 |  3.0674e+00 |   3.0769e+00  |  3.0752e+00 |
| 1.709 | 3.0373e+00 |  3.0735e+00 |   3.0831e+00  |  3.0814e+00 |
| 1.710 | 3.0431e+00 |  3.0797e+00 |   3.0893e+00  |  3.0876e+00 |
| 1.710 | 3.0489e+00 |  3.0859e+00 |   3.0956e+00  |  3.0938e+00 |
| 1.710 | 3.0548e+00 |  3.0921e+00 |   3.1019e+00  |  3.1001e+00 |
| 1.711 | 3.0607e+00 |  3.0984e+00 |   3.1081e+00  |  3.1064e+00 |
| 1.712 | 3.0665e+00 |  3.1046e+00 |   3.1145e+00  |  3.1127e+00 |
| 1.712 | 3.0724e+00 |  3.1109e+00 |   3.1208e+00  |  3.1190e+00 |
| 1.712 | 3.0784e+00 |  3.1172e+00 |   3.1272e+00  |  3.1253e+00 |
| 1.713 | 3.0843e+00 |  3.1236e+00 |   3.1335e+00  |  3.1317e+00 |
| 1.714 | 3.0902e+00 |  3.1299e+00 |   3.1399e+00  |  3.1381e+00 |
| 1.714 | 3.0962e+00 |  3.1363e+00 |   3.1463e+00  |  3.1445e+00 |
| 1.714 | 3.1022e+00 |  3.1427e+00 |   3.1528e+00  |  3.1509e+00 |
| 1.715 | 3.1082e+00 |  3.1491e+00 |   3.1592e+00  |  3.1574e+00 |
| 1.716 | 3.1142e+00 |  3.1555e+00 |   3.1657e+00  |  3.1638e+00 |
| 1.716 | 3.1202e+00 |  3.1619e+00 |   3.1722e+00  |  3.1703e+00 |
| 1.716 | 3.1263e+00 |  3.1684e+00 |   3.1788e+00  |  3.1768e+00 |
| 1.717 | 3.1323e+00 |  3.1749e+00 |   3.1853e+00  |  3.1833e+00 |
| 1.718 | 3.1384e+00 |  3.1814e+00 |   3.1919e+00  |  3.1899e+00 |
| 1.718 | 3.1445e+00 |  3.1880e+00 |   3.1985e+00  |  3.1965e+00 |
| 1.718 | 3.1506e+00 |  3.1945e+00 |   3.2051e+00  |  3.2031e+00 |
| 1.719 | 3.1568e+00 |  3.2011e+00 |   3.2117e+00  |  3.2097e+00 |
| 1.720 | 3.1629e+00 |  3.2077e+00 |   3.2184e+00  |  3.2163e+00 |
| 1.720 | 3.1691e+00 |  3.2143e+00 |   3.2250e+00  |  3.2230e+00 |
| 1.720 | 3.1753e+00 |  3.2210e+00 |   3.2317e+00  |  3.2297e+00 |
| 1.721 | 3.1815e+00 |  3.2276e+00 |   3.2385e+00  |  3.2364e+00 |
| 1.722 | 3.1877e+00 |  3.2343e+00 |   3.2452e+00  |  3.2431e+00 |
| 1.722 | 3.1940e+00 |  3.2410e+00 |   3.2520e+00  |  3.2499e+00 |
| 1.722 | 3.2002e+00 |  3.2478e+00 |   3.2588e+00  |  3.2566e+00 |
| 1.723 | 3.2065e+00 |  3.2545e+00 |   3.2656e+00  |  3.2634e+00 |
| 1.724 | 3.2128e+00 |  3.2613e+00 |   3.2724e+00  |  3.2703e+00 |
| 1.724 | 3.2191e+00 |  3.2681e+00 |   3.2793e+00  |  3.2771e+00 |
| 1.724 | 3.2254e+00 |  3.2749e+00 |   3.2862e+00  |  3.2840e+00 |
| 1.725 | 3.2318e+00 |  3.2818e+00 |   3.2931e+00  |  3.2909e+00 |
| 1.726 | 3.2382e+00 |  3.2887e+00 |   3.3000e+00  |  3.2978e+00 |
| 1.726 | 3.2446e+00 |  3.2955e+00 |   3.3070e+00  |  3.3047e+00 |
| 1.726 | 3.2510e+00 |  3.3025e+00 |   3.3140e+00  |  3.3117e+00 |
| 1.727 | 3.2574e+00 |  3.3094e+00 |   3.3210e+00  |  3.3187e+00 |
| 1.728 | 3.2638e+00 |  3.3164e+00 |   3.3280e+00  |  3.3257e+00 |
| 1.728 | 3.2703e+00 |  3.3234e+00 |   3.3350e+00  |  3.3327e+00 |
| 1.728 | 3.2768e+00 |  3.3304e+00 |   3.3421e+00  |  3.3398e+00 |
| 1.729 | 3.2833e+00 |  3.3374e+00 |   3.3492e+00  |  3.3468e+00 |
| 1.730 | 3.2898e+00 |  3.3445e+00 |   3.3563e+00  |  3.3540e+00 |
| 1.730 | 3.2963e+00 |  3.3516e+00 |   3.3635e+00  |  3.3611e+00 |
| 1.730 | 3.3029e+00 |  3.3587e+00 |   3.3707e+00  |  3.3682e+00 |
| 1.731 | 3.3095e+00 |  3.3658e+00 |   3.3779e+00  |  3.3754e+00 |
| 1.732 | 3.3161e+00 |  3.3730e+00 |   3.3851e+00  |  3.3826e+00 |
| 1.732 | 3.3227e+00 |  3.3802e+00 |   3.3924e+00  |  3.3899e+00 |
| 1.732 | 3.3293e+00 |  3.3874e+00 |   3.3996e+00  |  3.3971e+00 |
| 1.733 | 3.3360e+00 |  3.3946e+00 |   3.4069e+00  |  3.4044e+00 |
| 1.734 | 3.3427e+00 |  3.4019e+00 |   3.4143e+00  |  3.4117e+00 |
| 1.734 | 3.3494e+00 |  3.4092e+00 |   3.4216e+00  |  3.4190e+00 |
| 1.734 | 3.3561e+00 |  3.4165e+00 |   3.4290e+00  |  3.4264e+00 |
| 1.735 | 3.3628e+00 |  3.4238e+00 |   3.4364e+00  |  3.4338e+00 |
| 1.736 | 3.3696e+00 |  3.4312e+00 |   3.4439e+00  |  3.4412e+00 |
| 1.736 | 3.3763e+00 |  3.4386e+00 |   3.4513e+00  |  3.4487e+00 |
| 1.736 | 3.3831e+00 |  3.4460e+00 |   3.4588e+00  |  3.4561e+00 |
| 1.737 | 3.3900e+00 |  3.4535e+00 |   3.4663e+00  |  3.4636e+00 |
| 1.738 | 3.3968e+00 |  3.4609e+00 |   3.4739e+00  |  3.4711e+00 |
| 1.738 | 3.4036e+00 |  3.4684e+00 |   3.4814e+00  |  3.4787e+00 |
| 1.738 | 3.4105e+00 |  3.4760e+00 |   3.4890e+00  |  3.4863e+00 |
| 1.739 | 3.4174e+00 |  3.4835e+00 |   3.4967e+00  |  3.4939e+00 |
| 1.740 | 3.4243e+00 |  3.4911e+00 |   3.5043e+00  |  3.5015e+00 |
| 1.740 | 3.4313e+00 |  3.4987e+00 |   3.5120e+00  |  3.5091e+00 |
| 1.740 | 3.4382e+00 |  3.5063e+00 |   3.5197e+00  |  3.5168e+00 |
| 1.741 | 3.4452e+00 |  3.5140e+00 |   3.5274e+00  |  3.5245e+00 |
| 1.742 | 3.4522e+00 |  3.5217e+00 |   3.5352e+00  |  3.5323e+00 |
| 1.742 | 3.4592e+00 |  3.5294e+00 |   3.5430e+00  |  3.5400e+00 |
| 1.742 | 3.4663e+00 |  3.5371e+00 |   3.5508e+00  |  3.5478e+00 |
| 1.743 | 3.4734e+00 |  3.5449e+00 |   3.5587e+00  |  3.5557e+00 |
| 1.744 | 3.4804e+00 |  3.5527e+00 |   3.5665e+00  |  3.5635e+00 |
| 1.744 | 3.4876e+00 |  3.5605e+00 |   3.5744e+00  |  3.5714e+00 |
| 1.744 | 3.4947e+00 |  3.5684e+00 |   3.5824e+00  |  3.5793e+00 |
| 1.745 | 3.5018e+00 |  3.5763e+00 |   3.5904e+00  |  3.5873e+00 |
| 1.746 | 3.5090e+00 |  3.5842e+00 |   3.5983e+00  |  3.5952e+00 |
| 1.746 | 3.5162e+00 |  3.5922e+00 |   3.6064e+00  |  3.6032e+00 |
| 1.746 | 3.5234e+00 |  3.6001e+00 |   3.6144e+00  |  3.6113e+00 |
| 1.747 | 3.5307e+00 |  3.6081e+00 |   3.6225e+00  |  3.6193e+00 |
| 1.748 | 3.5379e+00 |  3.6162e+00 |   3.6306e+00  |  3.6274e+00 |
| 1.748 | 3.5452e+00 |  3.6242e+00 |   3.6388e+00  |  3.6355e+00 |
| 1.748 | 3.5525e+00 |  3.6323e+00 |   3.6470e+00  |  3.6437e+00 |
| 1.749 | 3.5598e+00 |  3.6405e+00 |   3.6552e+00  |  3.6519e+00 |
| 1.750 | 3.5672e+00 |  3.6486e+00 |   3.6634e+00  |  3.6601e+00 |
| 1.750 | 3.5746e+00 |  3.6568e+00 |   3.6717e+00  |  3.6683e+00 |
| 1.750 | 3.5820e+00 |  3.6650e+00 |   3.6800e+00  |  3.6766e+00 |
| 1.751 | 3.5894e+00 |  3.6733e+00 |   3.6883e+00  |  3.6849e+00 |
| 1.752 | 3.5968e+00 |  3.6816e+00 |   3.6967e+00  |  3.6933e+00 |
| 1.752 | 3.6043e+00 |  3.6899e+00 |   3.7051e+00  |  3.7016e+00 |
| 1.752 | 3.6118e+00 |  3.6982e+00 |   3.7135e+00  |  3.7100e+00 |
| 1.753 | 3.6193e+00 |  3.7066e+00 |   3.7220e+00  |  3.7185e+00 |
| 1.754 | 3.6268e+00 |  3.7150e+00 |   3.7305e+00  |  3.7269e+00 |
| 1.754 | 3.6344e+00 |  3.7234e+00 |   3.7390e+00  |  3.7354e+00 |
| 1.754 | 3.6420e+00 |  3.7319e+00 |   3.7476e+00  |  3.7440e+00 |
| 1.755 | 3.6496e+00 |  3.7404e+00 |   3.7561e+00  |  3.7525e+00 |
| 1.756 | 3.6572e+00 |  3.7489e+00 |   3.7648e+00  |  3.7611e+00 |
| 1.756 | 3.6648e+00 |  3.7575e+00 |   3.7734e+00  |  3.7697e+00 |
| 1.756 | 3.6725e+00 |  3.7661e+00 |   3.7821e+00  |  3.7784e+00 |
| 1.757 | 3.6802e+00 |  3.7747e+00 |   3.7909e+00  |  3.7871e+00 |
| 1.758 | 3.6879e+00 |  3.7834e+00 |   3.7996e+00  |  3.7958e+00 |
| 1.758 | 3.6957e+00 |  3.7921e+00 |   3.8084e+00  |  3.8046e+00 |
| 1.758 | 3.7035e+00 |  3.8008e+00 |   3.8172e+00  |  3.8134e+00 |
| 1.759 | 3.7113e+00 |  3.8096e+00 |   3.8261e+00  |  3.8222e+00 |
| 1.760 | 3.7191e+00 |  3.8184e+00 |   3.8350e+00  |  3.8311e+00 |
| 1.760 | 3.7269e+00 |  3.8273e+00 |   3.8439e+00  |  3.8400e+00 |
| 1.760 | 3.7348e+00 |  3.8361e+00 |   3.8529e+00  |  3.8490e+00 |
| 1.761 | 3.7427e+00 |  3.8450e+00 |   3.8619e+00  |  3.8579e+00 |
| 1.762 | 3.7506e+00 |  3.8540e+00 |   3.8710e+00  |  3.8669e+00 |
| 1.762 | 3.7586e+00 |  3.8630e+00 |   3.8800e+00  |  3.8760e+00 |
| 1.762 | 3.7665e+00 |  3.8720e+00 |   3.8892e+00  |  3.8851e+00 |
| 1.763 | 3.7745e+00 |  3.8810e+00 |   3.8983e+00  |  3.8942e+00 |
| 1.764 | 3.7825e+00 |  3.8901e+00 |   3.9075e+00  |  3.9033e+00 |
| 1.764 | 3.7906e+00 |  3.8992e+00 |   3.9167e+00  |  3.9125e+00 |
| 1.764 | 3.7987e+00 |  3.9084e+00 |   3.9260e+00  |  3.9218e+00 |
| 1.765 | 3.8068e+00 |  3.9176e+00 |   3.9353e+00  |  3.9310e+00 |
| 1.766 | 3.8149e+00 |  3.9268e+00 |   3.9446e+00  |  3.9403e+00 |
| 1.766 | 3.8230e+00 |  3.9361e+00 |   3.9540e+00  |  3.9497e+00 |
| 1.766 | 3.8312e+00 |  3.9454e+00 |   3.9634e+00  |  3.9590e+00 |
| 1.767 | 3.8394e+00 |  3.9547e+00 |   3.9729e+00  |  3.9685e+00 |
| 1.768 | 3.8476e+00 |  3.9641e+00 |   3.9824e+00  |  3.9779e+00 |
| 1.768 | 3.8559e+00 |  3.9735e+00 |   3.9919e+00  |  3.9874e+00 |
| 1.768 | 3.8642e+00 |  3.9830e+00 |   4.0015e+00  |  3.9969e+00 |
| 1.769 | 3.8725e+00 |  3.9925e+00 |   4.0111e+00  |  4.0065e+00 |
| 1.770 | 3.8808e+00 |  4.0020e+00 |   4.0207e+00  |  4.0161e+00 |
| 1.770 | 3.8892e+00 |  4.0116e+00 |   4.0304e+00  |  4.0258e+00 |
| 1.770 | 3.8976e+00 |  4.0212e+00 |   4.0401e+00  |  4.0355e+00 |
| 1.771 | 3.9060e+00 |  4.0308e+00 |   4.0499e+00  |  4.0452e+00 |
| 1.772 | 3.9144e+00 |  4.0405e+00 |   4.0597e+00  |  4.0550e+00 |
| 1.772 | 3.9229e+00 |  4.0503e+00 |   4.0696e+00  |  4.0648e+00 |
